35600560,0.15,0.10,0.97,-1.43,0.72,0.95,28.06
35620560,0.15,0.10,0.95,-1.45,0.69,0.99,28.01
35640560,0.15,0.10,0.96,-1.52,0.74,0.94,27.97
35660560,0.15,0.11,0.96,-1.49,0.73,0.90,28.06
35680560,0.15,0.10,0.96,-1.39,0.72,0.89,28.01
35700560,0.15,0.10,0.96,-1.43,0.65,0.96,28.06
35720560,0.15,0.10,0.95,-1.46,0.76,0.90,27.97
35740560,0.15,0.10,0.96,-1.52,0.70,0.91,28.01
35760560,0.15,0.10,0.97,-1.45,0.71,0.95,28.01
35780560,0.15,0.10,0.96,-1.50,0.67,0.94,28.06
35800560,0.15,0.10,0.96,-1.41,0.61,0.84,28.11
35820560,0.15,0.10,0.97,-1.50,0.66,0.86,28.01
35840560,0.15,0.10,0.96,-1.43,0.77,0.86,28.01
35860560,0.15,0.10,0.96,-1.44,0.69,0.88,28.06
35880560,0.15,0.10,0.95,-1.42,0.72,0.81,28.11
35900560,0.15,0.10,0.97,-1.44,0.71,0.96,28.11
35920560,0.15,0.10,0.96,-1.49,0.71,0.98,28.11
35940560,0.15,0.10,0.96,-1.40,0.68,0.90,28.06
35960560,0.15,0.10,0.95,-1.43,0.64,0.97,28.01
35980560,0.15,0.10,0.96,-1.42,0.72,0.88,28.01
36000560,0.15,0.10,0.96,-1.43,0.68,0.86,28.11
36020560,0.15,0.10,0.96,-1.40,0.76,0.96,28.06
36040560,0.16,0.10,0.96,-1.40,0.71,0.93,28.01
36060560,0.15,0.10,0.96,-1.46,0.75,0.91,28.11
36080560,0.15,0.09,0.96,-1.46,0.70,0.93,28.11
36100560,0.15,0.10,0.97,-1.38,0.75,0.91,28.06
36120560,0.15,0.10,0.96,-1.41,0.62,0.89,28.06
36140560,0.15,0.10,0.95,-1.46,0.69,0.94,28.01
36160560,0.15,0.10,0.96,-1.43,0.66,0.86,28.06
36180560,0.15,0.10,0.96,-1.38,0.72,0.90,28.15
36200560,0.15,0.10,0.97,-1.46,0.76,0.87,28.11
36220560,0.15,0.10,0.95,-1.45,0.69,0.90,28.15
36240560,0.15,0.10,0.97,-1.41,0.62,0.98,27.97
36260560,0.15,0.10,0.95,-1.42,0.71,0.89,28.11
36280560,0.15,0.10,0.96,-1.41,0.64,0.95,28.01
36300560,0.15,0.10,0.96,-1.48,0.71,0.85,28.15
36320560,0.15,0.11,0.96,-1.41,0.67,0.89,28.06
36340560,0.15,0.10,0.96,-1.44,0.75,0.94,28.01
36360560,0.15,0.10,0.96,-1.46,0.68,0.94,28.11
36380560,0.15,0.10,0.95,-1.41,0.69,0.87,28.01
36400560,0.15,0.10,0.96,-1.40,0.74,0.94,28.06
36420560,0.15,0.10,0.96,-1.53,0.65,0.92,28.01
36440560,0.15,0.10,0.96,-1.40,0.67,0.85,28.01
36460560,0.15,0.10,0.95,-1.36,0.71,0.84,28.06
36480560,0.14,0.10,0.96,-1.42,0.62,0.94,28.06
36500560,0.15,0.11,0.96,-1.40,0.70,0.94,28.11
36520560,0.15,0.10,0.96,-1.40,0.62,0.89,28.01
36540560,0.15,0.10,0.96,-1.54,0.68,0.84,28.06
36560560,0.15,0.11,0.96,-1.35,0.75,0.94,28.06
36580560,0.15,0.10,0.95,-1.46,0.69,0.92,28.20
36600560,0.15,0.10,0.96,-1.42,0.75,0.86,28.01
36620560,0.14,0.10,0.96,-1.47,0.72,0.86,28.06
36640560,0.15,0.10,0.96,-1.45,0.76,0.92,28.06
36660560,0.15,0.10,0.96,-1.44,0.72,0.95,28.01
36680560,0.15,0.10,0.96,-1.42,0.62,0.93,28.06
36700560,0.15,0.10,0.96,-1.41,0.70,0.89,28.06
36720560,0.15,0.10,0.96,-1.45,0.70,0.88,28.01
36740560,0.15,0.10,0.96,-1.47,0.79,0.83,28.01
36760560,0.15,0.10,0.96,-1.33,0.63,0.90,28.01
36780560,0.15,0.11,0.95,-1.40,0.76,0.91,28.15
36800560,0.15,0.10,0.97,-1.44,0.69,0.94,28.01
36820560,0.15,0.10,0.96,-1.46,0.62,0.97,28.20
36840560,0.15,0.10,0.96,-1.44,0.66,0.90,28.06
36860560,0.15,0.10,0.96,-1.49,0.69,0.92,28.15
36880560,0.15,0.10,0.95,-1.47,0.66,0.91,28.11
36900560,0.15,0.10,0.96,-1.53,0.70,0.90,28.11
36920560,0.15,0.10,0.96,-1.42,0.69,0.90,28.06
36940560,0.15,0.10,0.96,-1.43,0.62,1.02,28.01
36960560,0.15,0.10,0.96,-1.43,0.68,0.95,28.11
36980560,0.15,0.10,0.96,-1.45,0.73,0.93,28.06
37000560,0.15,0.10,0.96,-1.52,0.75,0.89,27.97
37020560,0.15,0.10,0.96,-1.41,0.72,0.92,28.11
37040560,0.15,0.10,0.96,-1.40,0.62,0.92,28.06
37060560,0.15,0.10,0.96,-1.48,0.69,0.85,28.15
37080560,0.15,0.10,0.96,-1.46,0.70,0.87,28.01
37100560,0.15,0.10,0.97,-1.41,0.73,0.94,28.01
37120560,0.16,0.10,0.96,-1.40,0.62,0.85,28.11
37140560,0.15,0.11,0.95,-1.47,0.69,0.94,28.06
37160560,0.15,0.10,0.96,-1.42,0.70,0.91,28.06
37180560,0.15,0.10,0.96,-1.42,0.60,0.90,28.01
37200560,0.15,0.09,0.95,-1.53,0.75,0.92,28.06
37220564,0.15,0.10,0.96,-1.40,0.76,0.97,28.06
37240560,0.15,0.10,0.95,-1.44,0.67,0.88,28.01
37260560,0.15,0.10,0.96,-1.34,0.72,0.98,28.01
37280560,0.15,0.10,0.96,-1.49,0.69,0.92,28.06
37300564,0.16,0.10,0.95,-1.38,0.72,0.92,28.01
37320560,0.15,0.09,0.96,-1.35,0.65,0.91,28.01
37340560,0.15,0.10,0.96,-1.44,0.68,0.90,28.06
37360560,0.15,0.10,0.97,-1.52,0.61,0.94,28.20
37380560,0.15,0.10,0.96,-1.46,0.74,0.98,28.11
37400560,0.15,0.10,0.96,-1.44,0.79,0.90,28.15
37420560,0.15,0.11,0.97,-1.44,0.72,0.95,28.06
37440560,0.15,0.10,0.96,-1.40,0.64,0.88,28.20
37460560,0.15,0.10,0.97,-1.42,0.60,0.99,28.11
37480560,0.15,0.11,0.95,-1.40,0.70,0.86,28.06
37500560,0.15,0.11,0.96,-1.46,0.72,0.92,28.15
37520560,0.15,0.11,0.96,-1.40,0.65,0.91,28.01
37540560,0.15,0.11,0.97,-1.46,0.66,0.90,28.01
37560560,0.15,0.10,0.96,-1.40,0.67,0.96,28.06
37580560,0.15,0.10,0.96,-1.44,0.68,0.99,28.06
37600560,0.15,0.10,0.96,-1.45,0.68,0.89,28.11
37620560,0.15,0.10,0.96,-1.47,0.66,0.91,28.06
37640560,0.15,0.10,0.96,-1.42,0.70,0.86,28.06
37660560,0.15,0.11,0.96,-1.43,0.68,0.88,28.11
37680560,0.15,0.11,0.97,-1.40,0.68,0.89,28.20
37700560,0.15,0.10,0.97,-1.42,0.68,0.93,28.15
37720560,0.15,0.11,0.97,-1.44,0.78,0.94,28.01
37740560,0.15,0.10,0.95,-1.44,0.72,0.99,28.01
37760560,0.15,0.10,0.96,-1.44,0.68,0.90,28.01
37780564,0.15,0.11,0.96,-1.51,0.66,0.90,28.06
37800560,0.15,0.10,0.96,-1.44,0.69,0.97,28.11
37820560,0.15,0.10,0.96,-1.40,0.65,0.98,28.11
37840560,0.15,0.11,0.97,-1.40,0.76,0.96,28.06
37860560,0.15,0.10,0.96,-1.40,0.70,0.87,28.01
37880560,0.15,0.10,0.97,-1.47,0.71,0.93,28.11
37900560,0.15,0.10,0.95,-1.50,0.64,0.90,28.06
37920560,0.14,0.10,0.96,-1.48,0.66,0.95,28.15
37940560,0.16,0.10,0.95,-1.48,0.69,0.82,28.01
37960560,0.15,0.10,0.96,-1.44,0.76,0.97,28.11
37980560,0.15,0.10,0.96,-1.40,0.69,0.91,27.97
38000560,0.15,0.10,0.96,-1.51,0.68,0.81,28.15
38020560,0.15,0.10,0.95,-1.44,0.70,0.90,28.01
38040560,0.15,0.10,0.96,-1.43,0.78,0.88,28.01
38060560,0.15,0.10,0.97,-1.40,0.72,0.90,28.06
38080560,0.15,0.10,0.95,-1.43,0.73,0.96,28.11
38100560,0.15,0.10,0.96,-1.44,0.69,0.87,28.11
38120560,0.15,0.10,0.96,-1.46,0.69,0.89,27.97
38140560,0.15,0.10,0.96,-1.45,0.71,0.88,28.01
38160560,0.15,0.10,0.96,-1.41,0.67,0.86,28.11
38180560,0.15,0.10,0.95,-1.46,0.66,0.90,28.06
38200560,0.15,0.10,0.96,-1.46,0.73,0.96,28.06
38220560,0.15,0.11,0.96,-1.43,0.74,0.95,28.01
38240560,0.15,0.11,0.97,-1.46,0.70,0.90,28.06
38260560,0.15,0.10,0.96,-1.36,0.69,0.88,28.06
38280560,0.15,0.10,0.95,-1.38,0.66,0.88,28.11
38300560,0.15,0.10,0.97,-1.48,0.66,0.90,28.01
38320560,0.15,0.11,0.96,-1.44,0.65,0.86,28.06
38340564,0.15,0.10,0.96,-1.44,0.72,0.95,28.11
38360560,0.15,0.10,0.96,-1.42,0.67,0.96,28.11
38380560,0.15,0.11,0.96,-1.52,0.65,0.94,28.15
38400560,0.15,0.10,0.95,-1.44,0.66,0.86,28.11
38420560,0.16,0.11,0.97,-1.45,0.75,0.90,28.11
38440560,0.15,0.10,0.97,-1.37,0.70,0.78,28.11
38460560,0.15,0.11,0.96,-1.32,0.70,0.99,28.06
38480560,0.16,0.10,0.95,-1.46,0.76,0.98,28.11
38500560,0.15,0.10,0.96,-1.51,0.71,0.92,28.11
38520560,0.15,0.10,0.96,-1.37,0.76,0.92,28.15
38540560,0.15,0.11,0.96,-1.48,0.74,0.98,28.06
38560560,0.15,0.10,0.97,-1.42,0.76,0.86,28.06
38580560,0.15,0.10,0.96,-1.41,0.73,0.94,28.11
38600560,0.16,0.11,0.96,-1.43,0.77,0.94,28.06
38620560,0.15,0.11,0.97,-1.46,0.66,0.90,28.06
38640560,0.15,0.10,0.96,-1.47,0.68,0.95,28.01
38660560,0.15,0.10,0.97,-1.41,0.71,0.88,28.01
38680560,0.15,0.10,0.96,-1.40,0.66,0.97,27.97
38700560,0.15,0.10,0.95,-1.47,0.75,0.99,28.11
38720560,0.15,0.10,0.96,-1.47,0.70,0.89,28.01
38740560,0.15,0.10,0.96,-1.40,0.73,0.91,28.06
38760560,0.15,0.10,0.96,-1.51,0.64,0.96,28.11
38780560,0.15,0.10,0.97,-1.43,0.76,0.97,28.11
38800560,0.15,0.10,0.97,-1.38,0.66,0.87,28.15
38820560,0.15,0.10,0.96,-1.43,0.68,0.91,28.06
38840564,0.15,0.10,0.96,-1.41,0.74,0.89,28.11
38860560,0.15,0.10,0.96,-1.39,0.78,0.88,28.11
38880560,0.15,0.10,0.95,-1.44,0.70,0.90,28.11
38900564,0.15,0.10,0.97,-1.45,0.69,0.95,28.01
38920560,0.15,0.11,0.97,-1.42,0.72,0.86,28.11
38940560,0.16,0.10,0.96,-1.48,0.67,0.84,28.11
38960564,0.15,0.10,0.96,-1.42,0.59,0.84,27.97
38980560,0.15,0.10,0.96,-1.39,0.67,0.80,28.01
39000560,0.15,0.10,0.96,-1.45,0.75,0.95,28.11
39020560,0.15,0.10,0.97,-1.44,0.75,0.93,28.15
39040560,0.15,0.10,0.96,-1.48,0.66,0.84,28.06
39060560,0.15,0.10,0.95,-1.48,0.75,0.98,28.11
39080560,0.15,0.10,0.95,-1.48,0.67,0.96,28.06
39100560,0.15,0.10,0.96,-1.48,0.72,0.93,28.06
39120560,0.15,0.09,0.95,-1.48,0.68,0.89,28.11
39140560,0.15,0.10,0.95,-1.44,0.71,0.96,28.11
39160560,0.15,0.10,0.96,-1.46,0.71,0.89,28.15
39180560,0.15,0.10,0.96,-1.49,0.64,0.93,28.11
39200560,0.15,0.10,0.96,-1.45,0.70,0.86,28.01
39220560,0.15,0.10,0.96,-1.46,0.67,0.92,28.06
39240560,0.15,0.10,0.97,-1.39,0.73,0.90,28.06
39260560,0.15,0.10,0.97,-1.51,0.78,0.96,28.11
39280560,0.15,0.10,0.96,-1.35,0.68,0.91,28.06
39300560,0.14,0.10,0.96,-1.37,0.71,0.86,28.06
39320560,0.15,0.10,0.95,-1.47,0.71,0.92,28.11
39340560,0.15,0.10,0.97,-1.43,0.74,0.90,28.20
39360560,0.15,0.10,0.96,-1.42,0.72,0.84,28.06
39380560,0.15,0.10,0.97,-1.42,0.60,0.95,28.11
39400560,0.15,0.10,0.96,-1.44,0.67,0.95,28.11
39420560,0.15,0.10,0.96,-1.41,0.69,0.88,28.15
39440560,0.15,0.10,0.97,-1.42,0.78,0.91,28.11
39460560,0.15,0.10,0.96,-1.38,0.72,0.94,28.11
39480560,0.14,0.11,0.96,-1.48,0.77,0.90,28.15
39500560,0.15,0.10,0.96,-1.43,0.70,0.86,28.01
39520560,0.15,0.10,0.97,-1.44,0.68,0.92,28.06
39540560,0.15,0.10,0.96,-1.44,0.70,0.92,28.11
39560560,0.15,0.10,0.96,-1.46,0.71,0.96,28.11
39580560,0.15,0.10,0.96,-1.54,0.78,0.90,28.06
39600560,0.15,0.10,0.96,-1.52,0.66,0.87,28.06
39620560,0.15,0.10,0.96,-1.42,0.65,0.92,28.11
39640560,0.15,0.10,0.96,-1.52,0.65,0.91,28.06
39660560,0.15,0.10,0.96,-1.50,0.66,0.94,28.11
39680564,0.15,0.10,0.96,-1.48,0.73,0.84,28.20
39700560,0.15,0.10,0.96,-1.47,0.69,0.92,28.11
39720560,0.14,0.10,0.96,-1.46,0.70,0.93,28.15
39740560,0.15,0.10,0.95,-1.42,0.71,0.83,28.01
39760560,0.15,0.10,0.97,-1.47,0.60,0.91,28.20
39780560,0.15,0.10,0.96,-1.45,0.68,0.93,28.06
39800560,0.15,0.09,0.96,-1.52,0.76,0.96,28.01
39820560,0.15,0.11,0.96,-1.52,0.62,0.88,28.01
39840560,0.15,0.10,0.96,-1.38,0.86,0.87,28.06
39860560,0.15,0.11,0.96,-1.50,0.64,0.90,28.15
39880560,0.15,0.10,0.96,-1.49,0.60,0.94,28.11
39900560,0.15,0.10,0.96,-1.40,0.75,0.86,28.15
39920560,0.15,0.10,0.96,-1.44,0.60,0.90,28.15
39940560,0.15,0.10,0.96,-1.42,0.72,0.90,28.01
39960560,0.15,0.10,0.96,-1.50,0.69,0.91,28.11
39980560,0.15,0.10,0.96,-1.47,0.76,0.86,28.15
40000560,0.15,0.10,0.96,-1.51,0.67,0.96,28.01
40020560,0.15,0.10,0.96,-1.50,0.66,0.93,28.11
40040560,0.15,0.10,0.96,-1.49,0.76,0.88,28.06
40060560,0.15,0.10,0.96,-1.37,0.72,0.82,28.01
40080560,0.15,0.10,0.96,-1.48,0.63,0.93,28.11
40100560,0.15,0.10,0.96,-1.42,0.69,0.86,28.15
40120560,0.15,0.10,0.96,-1.44,0.65,0.93,28.15
40140560,0.15,0.10,0.96,-1.49,0.72,0.96,28.11
40160560,0.15,0.10,0.96,-1.37,0.69,0.92,28.06
40180560,0.15,0.10,0.96,-1.44,0.79,0.88,28.15
40200560,0.15,0.10,0.96,-1.42,0.68,0.80,28.11
40220560,0.15,0.10,0.96,-1.46,0.66,0.89,28.11
40240560,0.15,0.10,0.97,-1.43,0.68,0.99,28.15
40260560,0.15,0.10,0.95,-1.41,0.72,0.82,28.20
40280560,0.15,0.10,0.96,-1.38,0.63,0.91,28.11
40300560,0.15,0.11,0.95,-1.48,0.68,0.92,28.15
40320560,0.15,0.11,0.96,-1.47,0.69,0.94,28.11
40340560,0.15,0.10,0.96,-1.46,0.70,0.94,28.01
40360560,0.15,0.10,0.96,-1.40,0.64,0.90,28.06
40380560,0.15,0.10,0.96,-1.48,0.65,0.91,28.06
40400560,0.15,0.10,0.96,-1.40,0.61,0.93,28.01
40420560,0.15,0.10,0.96,-1.44,0.70,0.95,28.11
40440560,0.15,0.10,0.96,-1.48,0.68,0.93,28.15
40460560,0.15,0.10,0.96,-1.37,0.64,0.95,28.11
40480560,0.15,0.10,0.96,-1.40,0.70,0.92,28.11
40500560,0.15,0.10,0.96,-1.41,0.69,0.91,28.06
40520560,0.15,0.10,0.95,-1.52,0.69,0.90,28.11
40540564,0.15,0.10,0.95,-1.46,0.68,0.92,28.11
40560560,0.15,0.10,0.96,-1.43,0.70,0.92,28.06
40580560,0.15,0.10,0.96,-1.52,0.66,0.90,28.06
40600560,0.15,0.10,0.96,-1.43,0.71,0.91,28.01
40620560,0.16,0.10,0.96,-1.42,0.71,0.93,28.11
40640560,0.15,0.10,0.97,-1.47,0.66,0.94,28.15
40660560,0.15,0.10,0.96,-1.46,0.84,0.84,28.15
40680560,0.15,0.10,0.96,-1.41,0.67,0.89,28.20
40700560,0.15,0.10,0.96,-1.44,0.68,0.82,28.15
40720560,0.15,0.11,0.96,-1.48,0.64,0.78,28.06
40740560,0.15,0.11,0.96,-1.44,0.64,0.93,28.11
40760560,0.15,0.10,0.97,-1.49,0.69,0.90,28.06
40780560,0.15,0.10,0.96,-1.51,0.64,0.95,28.06
40800560,0.15,0.10,0.96,-1.45,0.70,1.02,28.11
40820560,0.15,0.10,0.96,-1.48,0.74,0.93,28.06
40840560,0.15,0.10,0.96,-1.39,0.73,0.90,28.06
40860560,0.15,0.10,0.96,-1.50,0.59,0.90,28.11
40880560,0.15,0.10,0.96,-1.46,0.72,0.88,28.06
40900560,0.16,0.10,0.96,-1.46,0.76,0.92,28.06
40920560,0.15,0.10,0.97,-1.46,0.76,0.91,28.11
40940576,0.15,0.10,0.96,-1.52,0.65,0.89,28.11
40960560,0.15,0.10,0.97,-1.51,0.72,0.94,28.06
40980560,0.15,0.10,0.95,-1.49,0.73,0.84,27.97
41000560,0.15,0.10,0.96,-1.42,0.74,0.92,28.06
41020560,0.15,0.11,0.96,-1.41,0.64,0.86,28.01
41040560,0.15,0.10,0.96,-1.45,0.72,0.91,27.97
41060560,0.15,0.10,0.96,-1.37,0.72,0.98,28.06
41080560,0.15,0.09,0.96,-1.41,0.68,0.90,28.11
41100560,0.15,0.10,0.96,-1.49,0.73,0.87,28.06
41120560,0.15,0.10,0.97,-1.43,0.77,0.98,28.15
41140560,0.15,0.10,0.97,-1.53,0.67,0.94,28.11
41160560,0.15,0.10,0.96,-1.47,0.74,0.91,28.11
41180560,0.15,0.10,0.96,-1.44,0.66,0.92,28.15
41200576,0.15,0.11,0.95,-1.48,0.66,0.91,28.11
41220560,0.14,0.10,0.96,-1.38,0.75,0.88,28.11
41240560,0.15,0.11,0.96,-1.44,0.74,0.91,28.15
41260560,0.15,0.10,0.96,-1.46,0.75,0.98,28.06
41280560,0.15,0.10,0.95,-1.39,0.73,0.87,28.01
41300560,0.15,0.10,0.96,-1.43,0.60,0.92,28.06
41320560,0.15,0.10,0.96,-1.45,0.58,0.82,28.06
41340560,0.15,0.10,0.96,-1.44,0.66,0.97,28.11
41360560,0.15,0.10,0.96,-1.41,0.64,0.92,28.15
41380560,0.15,0.10,0.97,-1.40,0.66,0.91,28.06
41400560,0.15,0.10,0.96,-1.42,0.74,0.89,28.20
41420560,0.15,0.10,0.96,-1.43,0.74,0.90,28.11
41440560,0.15,0.10,0.96,-1.47,0.68,0.93,28.06
41460560,0.15,0.10,0.97,-1.38,0.65,1.00,28.15
41480560,0.16,0.10,0.97,-1.40,0.72,0.86,28.11
41500560,0.15,0.10,0.95,-1.43,0.64,0.93,28.11
41520560,0.14,0.10,0.96,-1.48,0.72,0.84,28.06
41540560,0.15,0.10,0.97,-1.49,0.69,0.84,28.15
41560560,0.15,0.10,0.97,-1.50,0.70,0.89,28.01
41580560,0.15,0.10,0.96,-1.50,0.70,0.93,28.15
41600560,0.15,0.11,0.97,-1.41,0.76,0.96,28.06
41620560,0.15,0.10,0.96,-1.48,0.70,0.86,28.11
41640560,0.15,0.10,0.96,-1.44,0.58,0.86,28.11
41660560,0.15,0.10,0.96,-1.40,0.68,0.88,28.15
41680560,0.15,0.10,0.96,-1.44,0.74,0.98,28.06
41700560,0.15,0.10,0.96,-1.40,0.73,0.98,28.11
41720564,0.15,0.10,0.96,-1.42,0.58,0.88,28.06
41740560,0.15,0.10,0.97,-1.46,0.74,0.86,28.06
41760560,0.16,0.10,0.96,-1.48,0.64,0.94,28.01
41780560,0.15,0.11,0.96,-1.42,0.70,0.92,28.11
41800560,0.15,0.10,0.96,-1.38,0.67,0.88,28.15
41820560,0.15,0.10,0.96,-1.36,0.68,0.87,28.11
41840560,0.14,0.10,0.95,-1.48,0.66,1.00,28.11
41860560,0.15,0.10,0.96,-1.46,0.69,0.86,28.11
41880560,0.15,0.10,0.97,-1.50,0.72,0.86,28.15
41900560,0.15,0.10,0.96,-1.40,0.68,0.96,28.01
41920560,0.15,0.10,0.96,-1.46,0.72,0.94,28.11
41940560,0.15,0.10,0.95,-1.44,0.70,0.83,28.11
41960560,0.15,0.09,0.96,-1.44,0.69,0.88,27.97
41980560,0.15,0.10,0.96,-1.46,0.67,0.91,28.11
42000560,0.15,0.10,0.95,-1.46,0.60,0.94,28.11
42020560,0.15,0.10,0.96,-1.37,0.66,0.93,28.15
42040560,0.15,0.10,0.95,-1.51,0.68,0.96,28.06
42060560,0.15,0.10,0.96,-1.44,0.62,0.90,28.11
42080560,0.15,0.10,0.96,-1.43,0.68,0.95,28.15
42100560,0.16,0.10,0.96,-1.42,0.68,0.89,28.06
42120560,0.15,0.10,0.97,-1.45,0.76,0.94,28.01
42140560,0.15,0.10,0.96,-1.44,0.68,0.80,28.15
42160560,0.15,0.10,0.96,-1.45,0.70,0.97,27.97
42180560,0.15,0.10,0.96,-1.53,0.62,0.90,28.11
42200560,0.15,0.10,0.96,-1.40,0.62,0.92,28.11
42220560,0.15,0.10,0.96,-1.39,0.76,0.93,28.20
42240560,0.15,0.10,0.97,-1.49,0.70,0.98,28.01
42260560,0.14,0.10,0.96,-1.41,0.70,0.86,28.11
42280560,0.15,0.10,0.95,-1.52,0.62,0.98,28.20
42300560,0.15,0.09,0.96,-1.44,0.68,0.98,28.06
42320560,0.15,0.10,0.96,-1.46,0.81,0.95,28.11
42340560,0.15,0.10,0.95,-1.45,0.68,0.96,28.01
42360560,0.14,0.10,0.96,-1.36,0.76,0.92,28.06
42380560,0.15,0.10,0.96,-1.48,0.68,0.90,28.11
42400560,0.15,0.11,0.95,-1.48,0.71,0.88,28.15
